"Txhash","UnixTimestamp","DateTime","From","To","Value","ContractAddress","TokenName","TokenSymbol","Delete"
"0xa29d7eb3f682062a917246bb93d943722ab04ceae63424fd6cf803de1418da29","1626702065","2021-07-19 13:41:05","0xd21be7248e0197ee08e0c20d4a96debdac3d20af","0x99787c1be3b2b686d1705c417171661c5f74b5d5","5,000,000","0x5d3a536e4d6dbd6114cc1ead35777bab948e3643","Compound Dai","cDAI",""
"0xe42d96ddbb198175171a1c79852218e7c54159f8ddeb390b6a80dfdbf6b8663c","1626702065","2021-07-19 13:41:05","0xd21be7248e0197ee08e0c20d4a96debdac3d20af","0x99787c1be3b2b686d1705c417171661c5f74b5d5","5,000,000","0x5d3a536e4d6dbd6114cc1ead35777bab948e3643","Compound Dai","cDAI",""
"0x6a48ff873196aa3bf09f58d8a3d1c20a73f4e20bff9c3747b2081b30181f38f5","1626702198","2021-07-19 13:43:18","0xd21be7248e0197ee08e0c20d4a96debdac3d20af","0x99787c1be3b2b686d1705c417171661c5f74b5d5","5,000,000","0x5d3a536e4d6dbd6114cc1ead35777bab948e3643","Compound Dai","cDAI",""
"0x5ea65d612d5f5a8769892e4f90d570a7c3d416892fe3395e0120aa9aad2c55ec","1626702198","2021-07-19 13:43:18","0xd21be7248e0197ee08e0c20d4a96debdac3d20af","0x99787c1be3b2b686d1705c417171661c5f74b5d5","5,000,000","0x5d3a536e4d6dbd6114cc1ead35777bab948e3643","Compound Dai","cDAI",""
"0x60c0f18ee784f89a8ded39efbbcac0f431c9d2efd41f891849a5e02735d56b17","1626702200","2021-07-19 13:43:20","0xd21be7248e0197ee08e0c20d4a96debdac3d20af","0x99787c1be3b2b686d1705c417171661c5f74b5d5","5,000,000","0x5d3a536e4d6dbd6114cc1ead35777bab948e3643","Compound Dai","cDAI",""
"0x1620da801b1ae438863b6a0988d32daf776ba01ed8774f1d96174a549b467534","1626702372","2021-07-19 13:46:12","0xd21be7248e0197ee08e0c20d4a96debdac3d20af","0x99787c1be3b2b686d1705c417171661c5f74b5d5","5,000,000","0x5d3a536e4d6dbd6114cc1ead35777bab948e3643","Compound Dai","cDAI",""
"0x336d3018e2039258a86b98656634b6bd6730ed9e27a6fe19fab7101179de7793","1626702372","2021-07-19 13:46:12","0xd21be7248e0197ee08e0c20d4a96debdac3d20af","0x99787c1be3b2b686d1705c417171661c5f74b5d5","5,000,000","0x5d3a536e4d6dbd6114cc1ead35777bab948e3643","Compound Dai","cDAI",""
"0x15a0f42125f973ce15ac9db08741288f2093a2d80eba83e9c235f6505172e2b9","1626702777","2021-07-19 13:52:57","0xd21be7248e0197ee08e0c20d4a96debdac3d20af","0x99787c1be3b2b686d1705c417171661c5f74b5d5","5,000,000","0x5d3a536e4d6dbd6114cc1ead35777bab948e3643","Compound Dai","cDAI",""
"0xeee9dfd4f0818e67b9be90c76b4c1a86e24cbf9deb0fda35c08d28b1cf55c7aa","1626702777","2021-07-19 13:52:57","0xd21be7248e0197ee08e0c20d4a96debdac3d20af","0x99787c1be3b2b686d1705c417171661c5f74b5d5","5,000,000","0x5d3a536e4d6dbd6114cc1ead35777bab948e3643","Compound Dai","cDAI",""
"0x9cb88506847001b474b0311070368df75e9bd0045cfbe2cd7bc5672deb37a8af","1626702777","2021-07-19 13:52:57","0xd21be7248e0197ee08e0c20d4a96debdac3d20af","0x99787c1be3b2b686d1705c417171661c5f74b5d5","5,000,000","0x5d3a536e4d6dbd6114cc1ead35777bab948e3643","Compound Dai","cDAI",""
"0xb80e6772f75923680d72551abe03b8b56d229aa6d0cd04d2342d216f9ccd292f","1626702777","2021-07-19 13:52:57","0xd21be7248e0197ee08e0c20d4a96debdac3d20af","0x99787c1be3b2b686d1705c417171661c5f74b5d5","5,000,000","0x5d3a536e4d6dbd6114cc1ead35777bab948e3643","Compound Dai","cDAI",""
"0xd28f3179eb77158a6f8ea242a4bf5da622b903b2a4bf2d1bb5f1b49e32ea649a","1626702777","2021-07-19 13:52:57","0xd21be7248e0197ee08e0c20d4a96debdac3d20af","0x99787c1be3b2b686d1705c417171661c5f74b5d5","5,000,000","0x5d3a536e4d6dbd6114cc1ead35777bab948e3643","Compound Dai","cDAI",""
"0x4e4e7ca20915168392d46626a15527ccb66f151e5fc1d6e6a79a9e058c86caa0","1626702777","2021-07-19 13:52:57","0xd21be7248e0197ee08e0c20d4a96debdac3d20af","0x99787c1be3b2b686d1705c417171661c5f74b5d5","5,000,000","0x5d3a536e4d6dbd6114cc1ead35777bab948e3643","Compound Dai","cDAI",""
"0x3475013c83d39e3858930d0a74b93550f8a4226e857a71ddabed18c759fced18","1626702777","2021-07-19 13:52:57","0xd21be7248e0197ee08e0c20d4a96debdac3d20af","0x99787c1be3b2b686d1705c417171661c5f74b5d5","5,000,000","0x5d3a536e4d6dbd6114cc1ead35777bab948e3643","Compound Dai","cDAI",""
"0xe48641ebd0bde56d60cfddbc72170a59cf5120d18357e4ae65c5cf1b40f8d368","1626737944","2021-07-19 23:39:04","0xd21be7248e0197ee08e0c20d4a96debdac3d20af","0x2923092b8390e4a7ec48dd2e82bf824cbbdf718e","5,000,000","0x5d3a536e4d6dbd6114cc1ead35777bab948e3643","Compound Dai","cDAI",""
"0x460ddaa13357a572a1f55f16d97f055947fbeb2215766957ad8f4ea2a4246cd2","1626737967","2021-07-19 23:39:27","0xd21be7248e0197ee08e0c20d4a96debdac3d20af","0x2923092b8390e4a7ec48dd2e82bf824cbbdf718e","5,000,000","0x5d3a536e4d6dbd6114cc1ead35777bab948e3643","Compound Dai","cDAI",""
"0x96509f480705bb23e74c3c06be185f10f7f114e5643b48a27a293cd8b1940b93","1626806213","2021-07-20 18:36:53","0xd21be7248e0197ee08e0c20d4a96debdac3d20af","0x21c30d17d9e61ce139dfd2a3d167c5752246b938","5,000,000","0x5d3a536e4d6dbd6114cc1ead35777bab948e3643","Compound Dai","cDAI",""
"0x1cf386558947c5b8a5d9ef95191ed4942c62f9b1af179963a6ec0cabd47f0c48","1626806493","2021-07-20 18:41:33","0xd21be7248e0197ee08e0c20d4a96debdac3d20af","0x21c30d17d9e61ce139dfd2a3d167c5752246b938","5,000,000","0x5d3a536e4d6dbd6114cc1ead35777bab948e3643","Compound Dai","cDAI",""
"0x41539d52df0695f26dab6ddb04ba4b18ee9dc61c15a20534887438aadd54da9f","1626806662","2021-07-20 18:44:22","0xd21be7248e0197ee08e0c20d4a96debdac3d20af","0x21c30d17d9e61ce139dfd2a3d167c5752246b938","5,000,000","0x5d3a536e4d6dbd6114cc1ead35777bab948e3643","Compound Dai","cDAI",""
"0x1e59df6bff18814bbdf97f5958b41e58dbfb69316d5e3e411bae55039517269c","1626806911","2021-07-20 18:48:31","0xd21be7248e0197ee08e0c20d4a96debdac3d20af","0x21c30d17d9e61ce139dfd2a3d167c5752246b938","5,000,000","0x5d3a536e4d6dbd6114cc1ead35777bab948e3643","Compound Dai","cDAI",""
"0x0ab97ab541fc90ab23719b15101783eb907a120905d2eb93f35e9b64768a1ef5","1626806989","2021-07-20 18:49:49","0xd21be7248e0197ee08e0c20d4a96debdac3d20af","0x21c30d17d9e61ce139dfd2a3d167c5752246b938","5,000,000","0x5d3a536e4d6dbd6114cc1ead35777bab948e3643","Compound Dai","cDAI",""
"0xf83be12b92f7ff557b4cd903ff6dbe51d9836ed0711f74413c723bd163350888","1626807089","2021-07-20 18:51:29","0xd21be7248e0197ee08e0c20d4a96debdac3d20af","0x21c30d17d9e61ce139dfd2a3d167c5752246b938","5,000,000","0x5d3a536e4d6dbd6114cc1ead35777bab948e3643","Compound Dai","cDAI",""
"0x5e8cdf88f2ec9120496fc79424072cf705ed75cae869d4b16725481de117015d","1626807205","2021-07-20 18:53:25","0xd21be7248e0197ee08e0c20d4a96debdac3d20af","0x21c30d17d9e61ce139dfd2a3d167c5752246b938","5,000,000","0x5d3a536e4d6dbd6114cc1ead35777bab948e3643","Compound Dai","cDAI",""
"0x96d9a0ff384209f28f62520d1fb3310fee5f1d0304ed092a1a675c99b33ba0ec","1626807274","2021-07-20 18:54:34","0xd21be7248e0197ee08e0c20d4a96debdac3d20af","0x21c30d17d9e61ce139dfd2a3d167c5752246b938","5,000,000","0x5d3a536e4d6dbd6114cc1ead35777bab948e3643","Compound Dai","cDAI",""
"0xf8fbf6f64725333f87a9b44bfa4a9b47a3122ae1cfcec9dd0e99b82f0667f7ed","1626807384","2021-07-20 18:56:24","0xd21be7248e0197ee08e0c20d4a96debdac3d20af","0x21c30d17d9e61ce139dfd2a3d167c5752246b938","5,000,000","0x5d3a536e4d6dbd6114cc1ead35777bab948e3643","Compound Dai","cDAI",""
"0xb3e6dd6108dcf88a57e317eafbff3b0b012c51b84bc5beaba3c77fb9871d15c7","1626807464","2021-07-20 18:57:44","0xd21be7248e0197ee08e0c20d4a96debdac3d20af","0x21c30d17d9e61ce139dfd2a3d167c5752246b938","5,000,000","0x5d3a536e4d6dbd6114cc1ead35777bab948e3643","Compound Dai","cDAI",""
"0x209da6f82c9afa58d9802bde662494350bc89ce00152e4003c568c7124ba2abe","1626807493","2021-07-20 18:58:13","0xd21be7248e0197ee08e0c20d4a96debdac3d20af","0x21c30d17d9e61ce139dfd2a3d167c5752246b938","5,000,000","0x5d3a536e4d6dbd6114cc1ead35777bab948e3643","Compound Dai","cDAI",""
"0x624f6cb39716ba9dea0c06f136dfb6ebf893a25b669f29bf9090a43a4f77d474","1626807692","2021-07-20 19:01:32","0xd21be7248e0197ee08e0c20d4a96debdac3d20af","0x21c30d17d9e61ce139dfd2a3d167c5752246b938","5,000,000","0x5d3a536e4d6dbd6114cc1ead35777bab948e3643","Compound Dai","cDAI",""
"0x6fa9eb7339a5643b2f6f832f46a42303dfd593b0bb960f998edde8eae8896218","1626877292","2021-07-21 14:21:32","0xd21be7248e0197ee08e0c20d4a96debdac3d20af","0x43c50d3ef219d319a0b4373575d87eda744cd2c4","5,000,000","0x5d3a536e4d6dbd6114cc1ead35777bab948e3643","Compound Dai","cDAI",""
"0x783e8326881c941ab7371a0cfbc83e62546aeb4543207e25e608569cbd4f37a1","1626877463","2021-07-21 14:24:23","0x722122df12d4e14e13ac3b6895a86e84145b6967","0xd21be7248e0197ee08e0c20d4a96debdac3d20af","5,000,000","0x5d3a536e4d6dbd6114cc1ead35777bab948e3643","Compound Dai","cDAI",""
"0xae6649054e462bf1af500ae0c8797d60c36d93966bdaa32f95214fa200307f1a","1626877668","2021-07-21 14:27:48","0xd21be7248e0197ee08e0c20d4a96debdac3d20af","0x43c50d3ef219d319a0b4373575d87eda744cd2c4","5,000,000","0x5d3a536e4d6dbd6114cc1ead35777bab948e3643","Compound Dai","cDAI",""
"0xea8919743fed39634bd61985057d296c99cf8f72d752f2b664d8eef5ad669358","1627428032","2021-07-27 23:20:32","0xd21be7248e0197ee08e0c20d4a96debdac3d20af","0x8cf47d62b8bbb82a14cb81e88a5adb880cbc45a2","5,000,000","0x5d3a536e4d6dbd6114cc1ead35777bab948e3643","Compound Dai","cDAI",""
"0x0ae36763b3a35de6752c6e145f2194a5e58815bff417137b9f8825f4677e3fb0","1627969896","2021-08-03 05:51:36","0xd21be7248e0197ee08e0c20d4a96debdac3d20af","0x71f9d86584ce23f727a242960368447b1c159ef8","5,000,000","0x5d3a536e4d6dbd6114cc1ead35777bab948e3643","Compound Dai","cDAI",""
"0x59fa417afec4558740f27fe17ee65ec5a8ee1f58e0c9b0406dd9766b59389fc4","1627969896","2021-08-03 05:51:36","0xd21be7248e0197ee08e0c20d4a96debdac3d20af","0x71f9d86584ce23f727a242960368447b1c159ef8","5,000,000","0x5d3a536e4d6dbd6114cc1ead35777bab948e3643","Compound Dai","cDAI",""
"0x4607148de4019886ffe9400729db432bb431e83386a19f8e61e5f20f08bf90cf","1628408858","2021-08-08 07:47:38","0x722122df12d4e14e13ac3b6895a86e84145b6967","0xd21be7248e0197ee08e0c20d4a96debdac3d20af","5,000,000","0x5d3a536e4d6dbd6114cc1ead35777bab948e3643","Compound Dai","cDAI",""
"0xb372fe45771fff1d2d8c85386a4fc89d189abd0bf1553ae21b7752f33d613644","1628965495","2021-08-14 18:24:55","0xd21be7248e0197ee08e0c20d4a96debdac3d20af","0x75a6b3b01980bf4a78c7bdeca563d04f2dc60de2","5,000,000","0x5d3a536e4d6dbd6114cc1ead35777bab948e3643","Compound Dai","cDAI",""
"0x02a73cd7fca0ecbecc3c04d8f19adaf3fc9073cc62831c3247e6b282b7d52b1b","1629014243","2021-08-15 07:57:23","0xd21be7248e0197ee08e0c20d4a96debdac3d20af","0x89cad5fcdc2326c6cf362b7181f860e5a9964a64","5,000,000","0x5d3a536e4d6dbd6114cc1ead35777bab948e3643","Compound Dai","cDAI",""
"0xefe66977d74f005885e848922b9b08567ac455c09666f6f37e601d1f6304af89","1629349508","2021-08-19 05:05:08","0x722122df12d4e14e13ac3b6895a86e84145b6967","0xd21be7248e0197ee08e0c20d4a96debdac3d20af","5,000,000","0x5d3a536e4d6dbd6114cc1ead35777bab948e3643","Compound Dai","cDAI",""
"0xdf0391f86f87fc247ff14af4c72377b228706c9c9541b62f3dfb0c6e2190fb32","1629930320","2021-08-25 22:25:20","0xd21be7248e0197ee08e0c20d4a96debdac3d20af","0x9677d26b32eb17a2dd449cac33be9206e48f6068","5,000,000","0x5d3a536e4d6dbd6114cc1ead35777bab948e3643","Compound Dai","cDAI",""
"0x7a025810f2a33748a39222689182b98dcd185ba89aed7fafa87c647b98052091","1629930402","2021-08-25 22:26:42","0xd21be7248e0197ee08e0c20d4a96debdac3d20af","0x9677d26b32eb17a2dd449cac33be9206e48f6068","5,000,000","0x5d3a536e4d6dbd6114cc1ead35777bab948e3643","Compound Dai","cDAI",""
"0x3b22947dcb4da16420b7cb48a94f93ea3b9c42e862598693786138de167bb6be","1629930485","2021-08-25 22:28:05","0xd21be7248e0197ee08e0c20d4a96debdac3d20af","0x9677d26b32eb17a2dd449cac33be9206e48f6068","5,000,000","0x5d3a536e4d6dbd6114cc1ead35777bab948e3643","Compound Dai","cDAI",""
"0x542555692c07f5f686b5f1dedcbe9e94be7896dabe700d12172888fb28b7932f","1630312441","2021-08-30 08:34:01","0xd21be7248e0197ee08e0c20d4a96debdac3d20af","0xf13ea8aedbdeecb1b8a479bb3b61852ba9dece43","5,000,000","0x5d3a536e4d6dbd6114cc1ead35777bab948e3643","Compound Dai","cDAI",""
"0x6e01fdcdb4602990f5a6f719a371a4c4e483c1e65cdaaf8138e5e5612dba4f26","1631337666","2021-09-11 05:21:06","0xd21be7248e0197ee08e0c20d4a96debdac3d20af","0x9677d26b32eb17a2dd449cac33be9206e48f6068","5,000,000","0x5d3a536e4d6dbd6114cc1ead35777bab948e3643","Compound Dai","cDAI",""
"0xdf9d1bcba9cc48ec239356d522641d30ccb0c244b51adce97bf8a49b6cfa5007","1631337832","2021-09-11 05:23:52","0xd21be7248e0197ee08e0c20d4a96debdac3d20af","0x9677d26b32eb17a2dd449cac33be9206e48f6068","5,000,000","0x5d3a536e4d6dbd6114cc1ead35777bab948e3643","Compound Dai","cDAI",""
"0x60bb21253e2f16ca9c4f49a1a384cb412200b41b3e3dc1d35209e57c705b40e3","1631337939","2021-09-11 05:25:39","0xd21be7248e0197ee08e0c20d4a96debdac3d20af","0x9677d26b32eb17a2dd449cac33be9206e48f6068","5,000,000","0x5d3a536e4d6dbd6114cc1ead35777bab948e3643","Compound Dai","cDAI",""
"0x9f84d89e076260395af095a85d580bc1ad8cd2bfbceb86092c0bf80b5cc690d0","1631337997","2021-09-11 05:26:37","0xd21be7248e0197ee08e0c20d4a96debdac3d20af","0x9677d26b32eb17a2dd449cac33be9206e48f6068","5,000,000","0x5d3a536e4d6dbd6114cc1ead35777bab948e3643","Compound Dai","cDAI",""
"0xb9e4d5a219dc5dd57833dbfd7a4cd1b060c4be11a53457a5eaffbf7b63136f87","1631657967","2021-09-14 22:19:27","0xd21be7248e0197ee08e0c20d4a96debdac3d20af","0x6a5151a666a8e37f1cc1b6142855b23921eb65ee","5,000,000","0x5d3a536e4d6dbd6114cc1ead35777bab948e3643","Compound Dai","cDAI",""
"0xfb1ec43e9d1b029186958cf18174d7284892df032e1aac1ddada69968dad778b","1632965342","2021-09-30 01:29:02","0xd21be7248e0197ee08e0c20d4a96debdac3d20af","0x8ad5f80f92fed763e6c5587a58cceb7a44ac7dbf","5,000,000","0x5d3a536e4d6dbd6114cc1ead35777bab948e3643","Compound Dai","cDAI",""
"0x4d4e54c33f4c13b71016a572d8a0b31f0bdc0b8d10194aa3ddb301f5feba6400","1634280226","2021-10-15 06:43:46","0xd21be7248e0197ee08e0c20d4a96debdac3d20af","0x4b409ce1f3f30bd2b221003f20bcc6974e5a486e","5,000,000","0x5d3a536e4d6dbd6114cc1ead35777bab948e3643","Compound Dai","cDAI",""
"0x0248ec001c10ae70d73a504ed38882013b38c45948092e39e61c9209efa035a5","1634419976","2021-10-16 21:32:56","0xd21be7248e0197ee08e0c20d4a96debdac3d20af","0xfadc0b916a55da70ca919076569b14fcecf892c0","5,000,000","0x5d3a536e4d6dbd6114cc1ead35777bab948e3643","Compound Dai","cDAI",""
"0x14e9d10b1b91c1c01770e370015ac2fcf6ad7241f5915b09e3168b1e98fdfd78","1634549917","2021-10-18 09:38:37","0x722122df12d4e14e13ac3b6895a86e84145b6967","0xd21be7248e0197ee08e0c20d4a96debdac3d20af","5,000,000","0x5d3a536e4d6dbd6114cc1ead35777bab948e3643","Compound Dai","cDAI",""
"0x7945e7f79ad2c71c476a918c7eb180b2efc6fca088c5c82588fb3a7d962b3fe8","1634551290","2021-10-18 10:01:30","0x722122df12d4e14e13ac3b6895a86e84145b6967","0xd21be7248e0197ee08e0c20d4a96debdac3d20af","5,000,000","0x5d3a536e4d6dbd6114cc1ead35777bab948e3643","Compound Dai","cDAI",""
"0x42270be88613e6e139aad711db92aafb5dc4d4c7e3c9489d7e98f64d7bfda8b5","1634585266","2021-10-18 19:27:46","0xd21be7248e0197ee08e0c20d4a96debdac3d20af","0xfadc0b916a55da70ca919076569b14fcecf892c0","5,000,000","0x5d3a536e4d6dbd6114cc1ead35777bab948e3643","Compound Dai","cDAI",""
"0x771a2cad9096a008cb629ee6e97fe44ed140e0d400dff884f164e8e3cd07d534","1634818457","2021-10-21 12:14:17","0xd21be7248e0197ee08e0c20d4a96debdac3d20af","0xfadc0b916a55da70ca919076569b14fcecf892c0","5,000,000","0x5d3a536e4d6dbd6114cc1ead35777bab948e3643","Compound Dai","cDAI",""
"0x3fd6988f7c951dee48de0da77fb56655177f4af21e483eb4afba196415420fe5","1634959169","2021-10-23 03:19:29","0xd21be7248e0197ee08e0c20d4a96debdac3d20af","0xfadc0b916a55da70ca919076569b14fcecf892c0","5,000,000","0x5d3a536e4d6dbd6114cc1ead35777bab948e3643","Compound Dai","cDAI",""
"0x12dde1fa5fdff4254145c1c159faf51278c64dc20b44f6260c1f5a084519925c","1635189030","2021-10-25 19:10:30","0xd21be7248e0197ee08e0c20d4a96debdac3d20af","0x75a6b3b01980bf4a78c7bdeca563d04f2dc60de2","5,000,000","0x5d3a536e4d6dbd6114cc1ead35777bab948e3643","Compound Dai","cDAI",""
"0xe397766c5c9ecd26b5e8d5a81e7d6de937de2300e4750c0edec2261ba3d01558","1636280798","2021-11-07 10:26:38","0xd21be7248e0197ee08e0c20d4a96debdac3d20af","0xe0aba3173f08a9d6cbbb52c5448eb8ea599b3728","5,000,000","0x5d3a536e4d6dbd6114cc1ead35777bab948e3643","Compound Dai","cDAI",""
"0xdd5de248552ce8a07a31c21f63ba145c52ed5cd6a47cb6a34a969b71c5aa85ae","1636879517","2021-11-14 08:45:17","0xd21be7248e0197ee08e0c20d4a96debdac3d20af","0x121ad4daff41da6f2fd15fcb910e12f5ecd1f820","4,975,779.83837844","0x5d3a536e4d6dbd6114cc1ead35777bab948e3643","Compound Dai","cDAI",""
"0xdd5de248552ce8a07a31c21f63ba145c52ed5cd6a47cb6a34a969b71c5aa85ae","1636879517","2021-11-14 08:45:17","0xd21be7248e0197ee08e0c20d4a96debdac3d20af","0xbe4d1e137a24af091be80ae58d652279665e3a27","24,220.16162156","0x5d3a536e4d6dbd6114cc1ead35777bab948e3643","Compound Dai","cDAI",""
"0xba200ddf216346cc4bf0be1fc0bf05053be25ba8a769f0c96b94fc531fb65628","1636879641","2021-11-14 08:47:21","0xd21be7248e0197ee08e0c20d4a96debdac3d20af","0x121ad4daff41da6f2fd15fcb910e12f5ecd1f820","4,974,224.94997696","0x5d3a536e4d6dbd6114cc1ead35777bab948e3643","Compound Dai","cDAI",""
"0xba200ddf216346cc4bf0be1fc0bf05053be25ba8a769f0c96b94fc531fb65628","1636879641","2021-11-14 08:47:21","0xd21be7248e0197ee08e0c20d4a96debdac3d20af","0xbe4d1e137a24af091be80ae58d652279665e3a27","25,775.05002304","0x5d3a536e4d6dbd6114cc1ead35777bab948e3643","Compound Dai","cDAI",""
"0x6ffc6474c7355ae5f6d86651d762b1fc9b1a3cfb9be7f684ae9f7268e34063b3","1639353690","2021-12-13 00:01:30","0xd21be7248e0197ee08e0c20d4a96debdac3d20af","0xd2800879f604cd13d7d9e8738c080408d7105c60","4,981,105.55638075","0x5d3a536e4d6dbd6114cc1ead35777bab948e3643","Compound Dai","cDAI",""
"0x6ffc6474c7355ae5f6d86651d762b1fc9b1a3cfb9be7f684ae9f7268e34063b3","1639353690","2021-12-13 00:01:30","0xd21be7248e0197ee08e0c20d4a96debdac3d20af","0xbe4d1e137a24af091be80ae58d652279665e3a27","18,894.44361925","0x5d3a536e4d6dbd6114cc1ead35777bab948e3643","Compound Dai","cDAI",""
"0x27fb2ddf34762a11272cc442b85662c0ac7a3e95dd7240630d17b3d171f60d22","1639353766","2021-12-13 00:02:46","0xd21be7248e0197ee08e0c20d4a96debdac3d20af","0xd2800879f604cd13d7d9e8738c080408d7105c60","4,977,620.60190637","0x5d3a536e4d6dbd6114cc1ead35777bab948e3643","Compound Dai","cDAI",""
"0x27fb2ddf34762a11272cc442b85662c0ac7a3e95dd7240630d17b3d171f60d22","1639353766","2021-12-13 00:02:46","0xd21be7248e0197ee08e0c20d4a96debdac3d20af","0xbe4d1e137a24af091be80ae58d652279665e3a27","22,379.39809363","0x5d3a536e4d6dbd6114cc1ead35777bab948e3643","Compound Dai","cDAI",""
"0x3c6cf7e2393fc81bbda7cd7717cc8a8a5f7668926f13190f3b3d4950300e335e","1639353855","2021-12-13 00:04:15","0xd21be7248e0197ee08e0c20d4a96debdac3d20af","0xd2800879f604cd13d7d9e8738c080408d7105c60","4,976,144.11895069","0x5d3a536e4d6dbd6114cc1ead35777bab948e3643","Compound Dai","cDAI",""
"0x3c6cf7e2393fc81bbda7cd7717cc8a8a5f7668926f13190f3b3d4950300e335e","1639353855","2021-12-13 00:04:15","0xd21be7248e0197ee08e0c20d4a96debdac3d20af","0xbe4d1e137a24af091be80ae58d652279665e3a27","23,855.88104931","0x5d3a536e4d6dbd6114cc1ead35777bab948e3643","Compound Dai","cDAI",""
"0xd1e5d34a89dccc96e3776da3ae3ae38cc1a01c1bdbaad17306480a17104eb192","1639353880","2021-12-13 00:04:40","0xd21be7248e0197ee08e0c20d4a96debdac3d20af","0xd2800879f604cd13d7d9e8738c080408d7105c60","4,975,588.39216367","0x5d3a536e4d6dbd6114cc1ead35777bab948e3643","Compound Dai","cDAI",""
"0xd1e5d34a89dccc96e3776da3ae3ae38cc1a01c1bdbaad17306480a17104eb192","1639353880","2021-12-13 00:04:40","0xd21be7248e0197ee08e0c20d4a96debdac3d20af","0xbe4d1e137a24af091be80ae58d652279665e3a27","24,411.60783633","0x5d3a536e4d6dbd6114cc1ead35777bab948e3643","Compound Dai","cDAI",""
"0x03399f4c4e941ca883241db5294544eb2472c4fe92a7211e09e7e883a9ffc0ef","1645160921","2022-02-18 05:08:41","0xd21be7248e0197ee08e0c20d4a96debdac3d20af","0xf88a23ec44b1838ad80b971549a3a85995990fc3","5,000,000","0x5d3a536e4d6dbd6114cc1ead35777bab948e3643","Compound Dai","cDAI",""
"0x3769f3ad1d6b16bfd90565be87aac8c7a7dad164d7b3b9a65f82e40cc8866210","1646098448","2022-03-01 01:34:08","0xd21be7248e0197ee08e0c20d4a96debdac3d20af","0xf892f60276437f82429ce7e59161f0ac10be3d0b","5,000,000","0x5d3a536e4d6dbd6114cc1ead35777bab948e3643","Compound Dai","cDAI",""
"0x028b269f0e0c4f9f9a1025bca64c536eef2e769108d8e96493d8eb5e69fc82f6","1646390207","2022-03-04 10:36:47","0xd21be7248e0197ee08e0c20d4a96debdac3d20af","0x197a7c88a8c718f2bde259f4c1f5ea2350a9e7b7","5,000,000","0x5d3a536e4d6dbd6114cc1ead35777bab948e3643","Compound Dai","cDAI",""
